datetime,location_name,visitor_outflow,pop_outflow,visitor_inflow,pop_inflow,negative,positive,totalTestResults,allbed_mean,ICUbed_mean,InvVen_mean,admis_mean,newICU_mean,mobility_composite,total_tests,total_pop,daily_death
2020/9/8,Alabama,1075201,11658515,1065652,11685907,858789,133606,980668,830.2835227,219.0033996,103.1150139,27.3472172,13.97678015,-9.49317998,53.68578413,4977688.275,1
2020/9/9,Alabama,1097713,11584762,1087717,11612206,863982,134417,986562,826.0676757,219.527016,103.1642977,26.49269371,13.53792481,-9.766493427,54.4297236,4977688.275,8
2020/9/10,Alabama,1118471,11881015,1108338,11906306,870173,135565,993440,818.1003164,217.3829924,101.1482,25.7115001,13.13393076,-10.05078269,55.53467897,4977688.275,16
2020/9/11,Alabama,1208411,12764818,1199672,12832840,874219,136703,998316,808.1172622,215.5486934,99.77461469,25.01433882,12.77054737,-10.32954606,56.80825544,4977688.275,32
2020/9/12,Alabama,1111020,11754360,1107387,11912325,878723,137646,1003546,797.8520716,212.9004504,98.34281929,24.40982371,12.45246408,-10.58535935,58.08837619,4977688.275,17
2020/9/13,Alabama,969393,10406044,966241,10535346,884432,138755,1010227,777.7875519,207.82804,95.88591241,23.90458233,12.18334292,-10.79867716,59.26633071,4977688.275,1
2020/9/14,Alabama,1072903,11408132,1064459,11453187,888092,139459,1014391,763.831759,205.0099282,93.49011212,23.5038221,11.96608722,-10.94767079,60.29564121,4977688.275,4
2020/9/15,Alabama,991577,10669539,980216,10675362,892810,140160,1019623,753.7011555,202.3770347,93.57749878,23.21111144,11.802749,-11.01196041,61.19113052,4977688.275,32
2020/9/16,Alabama,957448,10232438,942427,10177699,899684,141087,1027207,746.5400796,199.3877819,92.0994622,23.02817775,11.6944417,-10.97753353,62.02224035,4977688.275,5
2020/9/17,Alabama,1063877,11530927,1049991,11506243,903156,141757,1031253,744.4757014,198.1625158,91.95242132,22.95463984,11.64124551,-10.84139542,62.90172348,4977688.275,9
2020/9/18,Alabama,1155333,12736267,1139417,12720095,910192,142863,1039010,745.1760616,197.834741,91.74256876,22.9884073,11.64237922,-10.613035,63.96773026,4977688.275,27
2020/9/19,Alabama,1043849,11844392,1030469,11880262,918448,144164,1048422,755.993441,201.3537211,93.55492685,23.12666746,11.69664155,-10.3113238,65.35811815,4977688.275,9
2020/9/20,Alabama,898122,10548553,887300,10567102,923366,144962,1054017,762.2710539,201.8889833,94.20466026,23.36543527,11.80219223,-9.959343109,67.17867717,4977688.275,0
2020/9/21,Alabama,922478,11181413,913223,11221934,928112,145780,1059517,762.5810935,201.0064263,93.69354352,23.69929835,11.95645507,-9.577999428,69.47084714,4977688.275,2
2020/9/22,Alabama,1012750,11859915,1004990,11911316,933565,146584,1065553,758.5968635,199.7122341,92.68389326,24.12123945,12.15608498,-9.183127942,72.18540253,4977688.275,18
2020/9/23,Alabama,1055729,12007506,1047489,12065294,938451,147153,1070903,753.0033879,199.226246,92.01429606,24.62297683,12.39710155,-8.786855043,75.16855572,4977688.275,31
2020/9/24,Alabama,1041559,11698366,1030989,11733409,944747,148206,1078180,747.7094548,196.9922097,91.19494751,25.19481057,12.67480638,-8.399762862,78.16648684,4977688.275,18
2020/9/25,Alabama,1173436,13200167,1162698,13273201,963364,150658,1097595,741.3595232,194.4548798,91.48951074,25.82515459,12.98356047,-8.032864667,80.85602172,4977688.275,0
2020/9/26,Alabama,1045985,11731993,1041618,11929751,970048,151591,1104932,738.7504279,192.6981296,89.81812196,26.50056268,13.31681274,-7.699580512,82.90582211,4977688.275,10
2020/9/27,Alabama,955838,10924968,950119,11038879,975685,152321,1111239,740.4527222,192.5259444,89.61608644,27.20588788,13.66716539,-7.415228168,84.05956222,4977688.275,0
2020/9/28,Alabama,1021529,11608434,1011518,11633135,980291,152983,1116346,743.4103619,193.1593209,90.34333836,27.92472824,14.0265548,-7.194910855,84.21099846,4977688.275,0
2020/9/29,Alabama,1056737,11836770,1045597,11850184,983163,153554,1119712,749.1152819,194.811591,90.90391288,28.63930046,14.38619502,-7.052412253,83.43323143,4977688.275,16
2020/9/30,Alabama,1081749,12000810,1069596,12024141,994475,154701,1132039,754.2343807,195.9220809,91.33219255,29.33099753,14.73684046,-6.999754229,81.94462905,4977688.275,23
2020/10/1,Alabama,1104231,12874538,1091187,12886022,1000570,155744,1138732,757.3662932,197.2516637,91.52494487,29.98123066,15.06919257,-7.04518459,80.03180809,4977688.275,8
2020/10/2,Alabama,1215545,13456360,1201878,13482545,1006612,156698,1145601,763.524229,199.9042368,92.18914331,30.57243363,15.37435272,-7.190487406,77.9698616,4977688.275,2
2020/10/3,Alabama,1109152,12119240,1102714,12269861,1016319,158380,1156045,763.0146183,200.0348273,91.67497959,31.08920147,15.64436997,-7.428951946,75.97036396,4977688.275,8
2020/10/4,Alabama,981148,10946734,970067,10991704,1022073,159169,1162518,763.8552559,200.7820598,92.0408245,31.51848389,15.87237062,-7.74347311,74.16318036,4977688.275,0
2020/10/5,Alabama,1072439,11742476,1057717,11709041,1026591,159713,1167513,763.6047317,201.198793,89.59631556,31.85097416,16.05324217,-8.105169075,72.60336608,4977688.275,1
2020/10/6,Alabama,1084945,11676740,1070546,11650155,1031293,160477,1172847,773.0879814,204.126476,88.62642447,32.08222021,16.18419683,-8.476193946,71.29206656,4977688.275,21
2020/10/7,Alabama,1110792,12020609,1095488,11988186,1038526,161418,1180818,781.3432592,206.3400183,89.22139921,32.21189845,16.26444905,-8.81590145,70.20352389,4977688.275,21
2020/10/8,Alabama,1157109,12362086,1140158,12326370,1042046,161975,1184710,789.5184669,208.0477026,89.68841657,32.24455208,16.29562087,-9.087756204,69.31064348,4977688.275,36
2020/10/9,Alabama,1182226,12496100,1160546,12437921,1052552,163465,1196452,798.6735734,210.0263011,90.01066065,32.18852315,16.281308,-9.26414278,68.60125808,4977688.275,16
2020/10/10,Alabama,1017674,10618950,999503,10632858,1059419,164526,1204320,807.2975538,212.1228694,90.63108007,32.05485742,16.2265438,-9.329054688,68.079921,4977688.275,11
2020/10/11,Alabama,973140,10272220,951574,10205844,1064417,165342,1210007,815.493304,214.3330208,90.88520775,31.856263,16.13735927,-9.280645969,67.75722582,4977688.275,0
2020/10/12,Alabama,1063665,11365267,1043689,11290831,1068387,166076,1214610,828.6274769,218.0736608,92.00557407,31.6067421,16.02056259,-9.131345613,67.63531491,4977688.275,1
2020/10/13,Alabama,1089929,11501385,1073524,11469149,1074124,167193,1221207,834.5255562,220.3266501,93.0210858,31.3216912,15.88373138,-8.905889679,67.69935219,4977688.275,0
2020/10/14,Alabama,1098893,11792983,1084903,11789372,1078476,167977,1226221,838.8221887,221.4825542,93.61064406,31.01758057,15.73501533,-8.638901261,67.91965424,4977688.275,41
2020/10/15,Alabama,1130360,12234637,1115824,12228037,1085415,169162,1234074,840.0602401,222.4623738,93.9906261,30.71100899,15.58268609,-8.369589647,68.26179268,4977688.275,50
2020/10/16,Alabama,1218588,13059309,1205170,13119980,1091458,170374,1241182,840.0305796,222.8491772,94.62055679,30.4178871,15.43476887,-8.134899045,68.69749314,4977688.275,30
2020/10/17,Alabama,1116793,11815693,1112273,12048365,1098099,171662,1248795,842.8316241,224.0896955,95.74292896,30.15310312,15.29887401,-7.964486994,69.20981149,4977688.275,2
2020/10/18,Alabama,993810,10934224,986178,11032797,1102369,172626,1253896,846.395364,225.4835055,95.90658328,29.92957373,15.18171689,-7.876795507,69.79077574,4977688.275,0
2020/10/19,Alabama,1064605,11584361,1050987,11567564,1107828,173485,1260100,848.6393658,226.0120845,96.32093985,29.7577364,15.08884601,-7.875991602,70.43440279,4977688.275,1
2020/10/20,Alabama,1073693,11688584,1059745,11667021,1112559,174528,1265575,852.0661953,226.9049228,95.56878617,29.64574586,15.02471643,-7.953192788,71.12976392,4977688.275,16
2020/10/21,Alabama,1092264,11751910,1078509,11744049,1120507,174528,1273523,865.1209269,230.318954,97.10407817,29.60027153,14.99300792,-8.090921517,71.85733567,4977688.275,0
2020/10/22,Alabama,1132572,11804753,1116172,11792930,1125753,177064,1280695,878.6613516,234.7473111,98.5182302,29.62682596,14.99675033,-8.266880698,72.58940964,4977688.275,38
2020/10/23,Alabama,1234674,13370451,1214082,13325520,1133858,180916,1289773,893.0520387,238.2930378,101.4589913,29.73028455,15.0385707,-8.4572983,73.29383532,4977688.275,16
2020/10/24,Alabama,1051242,11471049,1033257,11484536,1138922,183276,1295868,914.1881066,244.1410739,104.3532314,29.91558479,15.12105187,-8.639786786,73.93987013,4977688.275,7
2020/10/25,Alabama,984283,10742312,970474,10768835,1144785,184355,1302666,934.799637,250.9643511,107.1167559,30.18795217,15.24685184,-8.795347409,74.50460409,4977688.275,0
2020/10/26,Alabama,1061244,11599251,1047890,11588062,1148993,185322,1307694,955.7869999,257.076513,108.7738101,30.55322044,15.41887549,-8.909394989,74.97772046,4977688.275,0
2020/10/27,Alabama,1074961,11558213,1062107,11564769,1153448,186437,1312887,973.5359568,261.5439339,109.9852812,31.01288218,15.63804634,-8.972362119,75.36237807,4977688.275,26
2020/10/28,Alabama,1047067,11319055,1034053,11314698,1159926,187706,1320306,979.2186052,263.4895095,110.5263738,31.5650285,15.90374713,-8.98103497,75.67146776,4977688.275,19
2020/10/29,Alabama,1078354,11811539,1063835,11780397,1165898,189149,1327435,985.8330631,266.1781436,111.2275736,32.1993667,16.21155798,-8.939123684,75.92111432,4977688.275,3
2020/10/30,Alabama,1205055,13379211,1192226,13403094,1172969,190496,1335689,985.9361157,266.3296042,111.5339704,32.89791726,16.55333315,-8.857189018,76.12490692,4977688.275,18
2020/10/31,Alabama,1111357,12647182,1103199,12743172,1181958,192285,1346253,989.1195687,268.0670637,112.8001491,33.6464495,16.92247436,-8.751225863,76.29169591,4977688.275,35
2020/11/1,Alabama,966396,10789357,959126,10858637,1187341,193985,1352580,990.0320588,266.9448178,113.0073818,34.43065416,17.31193776,-8.639048665,76.42717141,4977688.275,6
2020/11/2,Alabama,1064816,11611974,1057856,11666067,1190436,194892,1356420,985.9313996,265.4653113,112.6882739,35.24176237,17.71683651,-8.537035801,76.53697354,4977688.275,0
2020/4/2,Alaska,46488,1050356,46846,1050500,4879,143,5022,150.8015328,54.88895462,38.41100785,1.855146558,0.704541945,-52.51870904,3.77375678,788027.5317,0
2020/4/3,Alaska,47405,1118576,47749,1117543,5859,157,6016,155.2703793,56.30441685,39.34237735,1.719822162,0.667500771,-52.87137074,3.703534471,788027.5317,0
2020/4/4,Alaska,43794,1047423,44188,1047608,5869,171,6040,157.8136162,57.03876215,39.79212643,1.563691105,0.620583739,-53.09100972,3.629507983,788027.5317,2
2020/4/5,Alaska,40644,1013503,41062,1014303,6099,185,6284,158.3633705,56.72600657,39.50823726,1.39575337,0.566514867,-53.18807024,3.558058645,788027.5317,1
2020/4/6,Alaska,42563,1097649,42861,1096165,6692,191,6883,156.9353174,55.59425338,38.65385324,1.224966201,0.508263268,-53.17087028,3.492694252,788027.5317,0
2020/4/7,Alaska,42392,1092095,42681,1090359,6700,213,6913,153.6231335,53.77309668,37.36711012,1.059244885,0.448742822,-53.04539602,3.43589456,788027.5317,0
2020/4/8,Alaska,43723,1128668,44050,1127316,6842,226,7068,148.5885167,50.54128883,35.08535168,0.904830291,0.390571724,-52.81553548,3.391018621,788027.5317,1
2020/4/9,Alaska,42845,1108839,43130,1106784,6988,235,7223,142.0478999,47.3131333,32.87098699,0.765892062,0.3358547,-52.48355343,3.363627562,788027.5317,0
2020/4/10,Alaska,44671,1169330,44886,1165178,7186,246,7432,134.2573211,44.17624421,30.67058668,0.644580498,0.286075104,-52.05072912,3.361603151,788027.5317,0
2020/4/11,Alaska,41334,1124105,41618,1120711,7475,257,7732,125.4968396,40.65534231,28.21605775,0.541334089,0.242094033,-51.51811537,3.393868979,788027.5317,1
2020/4/12,Alaska,34836,963346,35097,961126,7766,272,8038,116.0557866,36.62053294,25.33707955,0.455345129,0.204216683,-50.88738645,3.468276904,788027.5317,0
2020/4/13,Alaska,39538,1108823,39824,1106521,7553,277,7830,106.2202805,32.75140531,22.49841211,0.385048967,0.172318683,-50.1618342,3.589870092,788027.5317,0
2020/4/14,Alaska,39836,1164009,40075,1160114,8063,285,8348,96.26287107,29.24967461,20.01438219,0.328523905,0.145981364,-49.34754729,3.760790893,788027.5317,1
2020/4/15,Alaska,39732,1143778,40023,1141660,8371,293,8664,86.43357398,25.81110779,17.55341949,0.28374796,0.124610989,-48.45337665,3.982486356,788027.5317,0
2020/4/16,Alaska,39820,1160457,40092,1157594,8435,300,8735,76.95235551,22.72402659,15.33051453,0.248798325,0.107546768,-47.49047788,4.259538362,788027.5317,0
2020/4/17,Alaska,41751,1240230,42059,1237502,9141,309,9450,68.0037607,19.8957574,13.33676155,0.221995876,0.094144611,-46.47196829,4.602971861,788027.5317,0
2020/4/18,Alaska,39271,1174272,39510,1170393,9341,314,9655,59.73225452,17.26198695,11.511645,0.201946726,0.083818317,-45.41264473,5.030422533,788027.5317,0
2020/4/19,Alaska,36155,990165,36352,987869,9576,319,9895,52.23909491,14.89838315,9.859264808,0.187509963,0.076055743,-44.32823539,5.561695932,788027.5317,0
2020/4/20,Alaska,42156,1177042,42319,1170690,9803,321,10124,45.58224413,12.85979775,8.529720768,0.177733657,0.070420547,-43.23414217,6.210166218,788027.5317,0
2020/4/21,Alaska,43096,1114363,43278,1108728,10790,329,11119,39.78001468,11.14572944,7.416619651,0.171826086,0.066550141,-42.14403945,6.971789206,788027.5317,0
2020/4/22,Alaska,44056,1193907,44249,1187278,11824,335,12159,38.45012859,10.73473914,7.094338769,0.169107032,0.064139842,-41.06883086,7.814568964,788027.5317,0
2020/4/23,Alaska,43335,1182807,43533,1175991,11824,337,12161,33.27361076,9.281552161,6.060774707,0.168980496,0.062928457,-40.01881955,8.672605089,788027.5317,0
2020/4/24,Alaska,45247,1228030,45500,1223294,11942,339,12281,26.61495509,7.380533567,4.781348688,0.170884185,0.062682402,-39.00547347,9.450304098,788027.5317,0
2020/4/25,Alaska,43525,1138360,43934,1138823,15393,339,15732,23.09009479,6.400535551,4.117509568,0.174242642,0.063178328,-38.04206315,10.04111708,788027.5317,0
2020/4/26,Alaska,40198,1146135,40538,1143523,15836,341,16177,19.89621046,5.50420565,3.544787041,0.178424981,0.06418945,-37.14287146,10.35895902,788027.5317,0
2020/4/27,Alaska,44084,1199251,44348,1194957,15911,345,16256,17.75762326,4.880877454,3.133074539,0.182736736,0.06547745,-36.32157334,10.36990063,788027.5317,0
2020/4/28,Alaska,43870,1235015,44181,1230584,16738,351,17089,16.88745364,4.595434146,2.955891502,0.186427984,0.066788809,-35.58982706,10.10665266,788027.5317,0
2020/4/29,Alaska,43817,1227898,44094,1221970,18764,355,19119,14.35718346,3.886488218,2.50871,0.188734166,0.067859726,-34.95577072,9.656703607,788027.5317,0
2020/4/30,Alaska,42252,1264026,42611,1258446,18764,355,19119,14.11885809,3.811185735,2.481143252,0.188956507,0.068434866,-34.42191954,9.132146341,788027.5317,0
2020/5/1,Alaska,50430,1276283,50302,1268139,19961,364,20325,14.5785807,3.908703976,2.555170057,0.186563716,0.068293304,-33.98316643,8.638331364,788027.5317,0
2020/5/2,Alaska,45876,1263534,45816,1255509,21034,365,21399,14.23749894,3.791233154,2.502576388,0.181304468,0.067281052,-33.62589814,8.253971658,788027.5317,0
2020/5/3,Alaska,41215,1153164,41130,1145513,21210,368,21578,13.214853,3.479366455,2.304552479,0.173273737,0.065337052,-33.32783459,8.02447407,788027.5317,0
2020/5/4,Alaska,46529,1218139,46449,1209827,21353,370,21723,12.43077745,3.255247682,2.16917822,0.162908456,0.062504389,-33.0585425,7.963792608,788027.5317,0
2020/5/5,Alaska,48446,1253448,48353,1244441,22321,371,22692,11.70321267,3.047986226,2.030300916,0.15089146,0.058920295,-32.78240456,8.059345918,788027.5317,0
2020/5/6,Alaska,49288,1238152,49125,1227674,23283,372,23655,11.36399953,2.949975028,1.964609943,0.137993958,0.054785501,-32.46296553,8.277578697,788027.5317,1
2020/5/7,Alaska,46829,1256851,46655,1244368,23967,374,24341,10.74206945,2.77640683,1.857384189,0.124968231,0.050337381,-32.06715387,8.570373476,788027.5317,0
2020/5/8,Alaska,49086,1322145,48932,1310526,25096,377,25473,9.955865661,2.584908582,1.737782663,0.112448916,0.045814122,-31.56897453,8.883458418,788027.5317,0
2020/5/9,Alaska,48518,1324375,48303,1310084,26071,378,26449,9.594326444,2.485519956,1.667378989,0.100910668,0.041425322,-30.95242327,9.166482576,788027.5317,0
2020/5/10,Alaska,44413,1211918,44313,1200868,26985,379,27364,10.16717359,2.626634082,1.755226717,0.090664709,0.037338185,-30.21272562,9.38281699,788027.5317,0
2020/5/11,Alaska,46211,1175521,46157,1166896,28299,381,28680,10.16360126,2.632175574,1.738699458,0.081875908,0.033669795,-29.35600131,9.516304177,788027.5317,0
2020/5/12,Alaska,47919,1264548,47966,1256973,29578,383,29961,9.197679609,2.391437091,1.577585051,0.074601279,0.03049145,-28.39902719,9.573102515,788027.5317,0
2020/5/13,Alaska,47973,1286852,48093,1279987,30266,383,30649,9.481892095,2.494653804,1.63995238,0.068827018,0.027837337,-27.36913759,9.578358826,788027.5317,0
2020/5/14,Alaska,46823,1338499,46931,1329812,31375,387,31762,10.14080788,2.681564287,1.758853931,0.064496242,0.025713403,-26.30229414,9.569282989,788027.5317,0
2020/5/15,Alaska,51367,1412233,51509,1404373,32030,388,32418,10.48003493,2.771423069,1.806352132,0.061532286,0.024107716,-25.23996234,9.586838634,788027.5317,0
2020/5/16,Alaska,48190,1363660,48359,1355732,32889,392,33281,11.16477211,2.939366561,1.903871578,0.059856923,0.022999411,-24.22580679,9.66798342,788027.5317,0
2020/5/17,Alaska,46279,1202351,46434,1196184,34255,396,34651,11.57913128,3.065557059,1.953593952,0.059411833,0.022367308,-23.30065246,9.839491387,788027.5317,0
2020/5/18,Alaska,49961,1302303,50065,1293663,35212,399,35611,12.29904868,3.272448016,2.088636082,0.0601703,0.022195596,-22.49599704,10.11406586,788027.5317,0
2020/5/19,Alaska,50720,1328856,50809,1318954,35981,399,36380,13.37688166,3.563937002,2.274062615,0.062141044,0.022476968,-21.82836503,10.48932934,788027.5317,0
2020/5/20,Alaska,52416,1305294,52538,1296564,36643,402,37045,13.29745199,3.554719223,2.256669884,0.065378281,0.02321769,-21.29719652,10.95019452,788027.5317,0
2020/5/21,Alaska,52191,1348975,52269,1337161,39143,402,39545,12.73536758,3.439206192,2.166169684,0.069980966,0.02443882,-20.88544535,11.47417376,788027.5317,0
2020/5/22,Alaska,54732,1356454,54806,1345084,41042,404,41446,12.86441126,3.496234123,2.157944551,0.076093104,0.026176752,-20.56316268,12.03790529,788027.5317,0
